survey_id,issue_question_id,original_question_id,policy_domain,policy_domain_label,issue_label,question_wording,question_wording_original,question_coding,question_recoded,fallback_variable,fallback_recoded,rule_kind,recode_type
cora-efc1995-E-1995-3_F1.dta,env_intd_029,q56,intd,Foreign Policy and Identity,Cdn troops in UN force operations,The United Nations has become more active in trying to stop conflicts in dangerous areas that require the use of much more force than in the past. Should Canadian troops continue to participate in these United Nations operations?,"In recent years, the United Nations has become more active in trying to stop conflicts in dangerous areas that require the use of much more force than in the past. Do you think that Canadian troops should or should not continue to participate in these United Nations operations?","""1"" = ""Yes, should"", ""2"" = ""No, should not"", ""3"" = ""DK/NA""",1=1; 2=0; 3=9999  [0/1],,,value_map,0/1/9999
cora-efc2000-E-2000-2_F1.dta,env_intd_029,q37,intd,Foreign Policy and Identity,Cdn troops in UN force operations,The United Nations has become more active in trying to stop conflicts in dangerous areas that require the use of much more force than in the past. Should Canadian troops continue to participate in these United Nations operations?,In recent years the United Nations has become more active in trying to stop conflicts in dangerous areas - like Bosnia and Irag - that require the use of much more force than in the past. Do you think Canadian troops should or should not continue to participate in these types of United Nations operations?,"""1"" = ""Yes, should"", ""2"" = ""No, should not""",1=1; 2=0  [0/1],,,value_map,0/1
cora-efc1981-E-1981-2_F1.dta,env_econ_015,q87,econ,Economy and Taxation,US investment in Cda beneficial,"In your opinion, is investment by U.S. business firms in Canada beneficial or harmful to our country?","Is it your opinion that investment by U.S. business firms in Canada is very beneficial to our country, somewhat beneficial, somewhat harmful, or very harmful?","""1"" = ""very beneficial"", ""2"" = ""somewhat beneficial"", ""3"" = ""somewhat harmful"", ""4"" = ""very harmful"", ""9"" = ""don't know""",0=NA; 1=1; 2=1; 3=0; 4=0; 9=9999  [0/1],,,value_map,0/1/9999/NA
cora-efc1982-E-1982-3_F1.dta,env_econ_015,q102,econ,Economy and Taxation,US investment in Cda beneficial,"In your opinion, is investment by U.S. business firms in Canada beneficial or harmful to our country?","Is it your opinion that investment by U.S. business firms in Canada is very beneficial to our country, somewhat beneficial, somewhat harmful, or very harmful?","""1"" = ""very beneficial"", ""2"" = ""somewhat beneficial"", ""3"" = ""somewhat harmful"", ""4"" = ""very harmful"", ""9"" = ""don't know""",1=1; 2=1; 3=0; 4=0; 9=9999  [0/1],,,value_map,0/1/9999
cora-efc1986-E-1986-4_F1.dta,env_econ_015,q69,econ,Economy and Taxation,US investment in Cda beneficial,"In your opinion, is investment by U.S. business firms in Canada beneficial or harmful to our country?","Is it your opinion that investment by U.S. business firms in Canada is very beneficial to our country, somewhat beneficial, somewhat harmful, or very harmful?","""1"" = ""very beneficial"", ""2"" = ""somewhat beneficial"", ""3"" = ""somewhat harmful"", ""4"" = ""very harmful"", ""9"" = ""don't know/no answer""",1=1; 2=1; 3=0; 4=0; 9=9999  [0/1],,,value_map,0/1/9999
cora-efc1981-E-1981-2_F1.dta,env_intd_005,q81,intd,Foreign Policy and Identity,US should lead in world affairs,"In your opinion, how desirable is it that the United States exert strong leadership in world affairs?","In your opinion, how desirable is it that the United States exert strong leadership in world affairs? Is it very desirable, somewhat desirable, not very desirable, or not at all desirable?","""1"" = ""very desirable"", ""2"" = ""somewhat desirable"", ""3"" = ""not very desirable"", ""4"" = ""not at all desirable"", ""9"" = ""don't know""",0=NA; 1=1; 2=1; 3=0; 4=0; 9=9999  [0/1],,,value_map,0/1/9999/NA
cora-efc1982-E-1982-5_F1.dta,env_intd_005,q102,intd,Foreign Policy and Identity,US should lead in world affairs,"In your opinion, how desirable is it that the United States exert strong leadership in world affairs?","In your opinion, how desirable is it that the United States exert strong leadership in world affairs? Is it very desirable, somewhat desirable, not very desirable, or not at all desirable?","""1"" = ""very desirable"", ""2"" = ""somewhat desirable"", ""3"" = ""not very desirable"", ""4"" = ""not at all desirable"", ""9"" = ""don't know""",1=1; 2=1; 3=0; 4=0; 9=9999  [0/1],,,value_map,0/1/9999
cora-efc1984-E-1984-1_F1.dta,env_intd_005,q78,intd,Foreign Policy and Identity,US should lead in world affairs,"In your opinion, how desirable is it that the United States exert strong leadership in world affairs?","In your opinion, how desirable is it that the United States exert strong leadership in world affairs? Is it very desirable, somewhat desirable, not very desirable, or not at all desirable?","""1"" = ""very desirable"", ""2"" = ""somewhat desirable"", ""3"" = ""not very desirable"", ""4"" = ""not at all desirable"", ""9"" = ""DK""",1=1; 2=1; 3=0; 4=0; 9=9999  [0/1],,,value_map,0/1/9999
cora-efc1985-E-1985-1_F1.dta,env_intd_005,q101,intd,Foreign Policy and Identity,US should lead in world affairs,"In your opinion, how desirable is it that the United States exert strong leadership in world affairs?","In your opinion, how desirable is it that the United States exert strong leadership in world affairs? Is it very desirable, somewhat desirable, not very desirable, or not at all desirable?","""1"" = ""very desirable"", ""2"" = ""somewhat desirable"", ""3"" = ""not very desirable"", ""4"" = ""not at all desirable"", ""9"" = ""don't know/no answer""",1=1; 2=1; 3=0; 4=0; 9=9999  [0/1],,,value_map,0/1/9999
cora-efc1988-E-1988-3_F1.dta,env_intd_005,q110,intd,Foreign Policy and Identity,US should lead in world affairs,"In your opinion, how desirable is it that the United States exert strong leadership in world affairs?","In your opinion, how desirable is it that the United States exert strong leadership in world affairs? Is it very desirable, somewhat desirable, not very desirable, or not at all desirable?","""1"" = ""Very desirable"", ""2"" = ""Somewhat desirable"", ""3"" = ""Not very desirable"", ""4"" = ""Not at all desirable"", ""5"" = ""DK/NA""",1=1; 2=1; 3=0; 4=0; 5=9999  [0/1],,,value_map,0/1/9999
cora-efc1989-E-1989-3_F1.dta,env_intd_005,q75,intd,Foreign Policy and Identity,US should lead in world affairs,"In your opinion, how desirable is it that the United States exert strong leadership in world affairs?","In your opinion, how desirable is it that the United States exert strong leadership in world affairs? Is it very desirable, somewhat desirable, not very desirable, or not at all desirable?","""1"" = ""very desirable"", ""2"" = ""somewhat desirable"", ""3"" = ""not very desirable"", ""4"" = ""not at all desirable"", ""5"" = ""DK/NA""",1=1; 2=1; 3=0; 4=0; 5=9999  [0/1],,,value_map,0/1/9999
cora-efc2001-E-2001-4_F1.dta,bri_intd_010,q78e,intd,Foreign Policy and Identity,Canada should improve border security,Canada needs to improve the security of the nation's borders.,"Do you strongly agree, somewhat agree, somewhat disagree or strongly disagree with the following statements about terrorism and border security? Canada needs to improve the security of the nation's borders.","""1"" = ""Strongly agree"", ""2"" = ""Somewhat agree"", ""3"" = ""Somewhat disagree"", ""4"" = ""Strongly disagree""",1=1; 2=1; 3=0; 4=0  [0/1],,,value_map,0/1
cora-efc2006-E-2006-2_F1.dta,env_intd_052,q38e,intd,Foreign Policy and Identity,US security co-op erodes sovrgnty,Increased co-operation with the United States on security issues will seriously erode Canada's national sovereignty.,"Please indicate whether you strongly agree, somewhat agree..with the following - Increased co-operation with the United States on security issues will seriously erode Canadas national sovereignty","""1"" = ""Strongly agree"", ""2"" = ""Somewhat agree"", ""3"" = ""Somewhat disagree"", ""4"" = ""Strongly disagree"", ""99"" = ""DK/NA""",1=1; 2=1; 3=0; 4=0; 99=9999  [0/1],,,value_map,0/1/9999
cora-efc2008-E-2008-2_F1.dta,env_intd_052,q42e,intd,Foreign Policy and Identity,US security co-op erodes sovrgnty,Increased co-operation with the United States on security issues will seriously erode Canada's national sovereignty.,"Please indicate whether you strongly agree, somewhat agree, somewhat disagree or strongly disagree with the following statements about terrorism and border security? E) Increased co-operation with the United States on security issues will seriously erode Canada's national sovereignty.","""1"" = ""Strongly agree"", ""2"" = ""Somewhat agree"", ""3"" = ""Somewhat disagree"", ""4"" = ""Strongly disagree"", ""99"" = ""DK/NA""",1=1; 2=1; 3=0; 4=0; 99=9999  [0/1],,,value_map,0/1/9999
cora-efc1993-E-1993-1_F1.dta,env_intd_027,q32,intd,Foreign Policy and Identity,World more/less peaceful than 5 yrs,"Do you think the world in general is a more peaceful place to live in than it was five years ago, is it less peaceful, or is it about the same?","Here are some questions about international relations Do you think the world in general is a more peaceful place to live in than it was five years ago, is it less peaceful or is it about the same?","""1"" = ""More peaceful"", ""2"" = ""Less peaceful"", ""3"" = ""About the same"", ""4"" = ""DK/NA""",1=1; 2=-1; 3=0; 4=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1995-E-1995-3_F1.dta,env_intd_027,q47,intd,Foreign Policy and Identity,World more/less peaceful than 5 yrs,"Do you think the world in general is a more peaceful place to live in than it was five years ago, is it less peaceful, or is it about the same?","Here are some questions about international relations Do you think the world in general is a more peaceful place to live in than it was five years ago, is it less peaceful or is it about the same?","""1"" = ""More peaceful"", ""2"" = ""Less peaceful"", ""3"" = ""About the same"", ""4"" = ""DK/NA""",1=1; 2=-1; 3=0; 4=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc2006-E-2006-2_F1.dta,env_intd_027,q34,intd,Foreign Policy and Identity,World more/less peaceful than 5 yrs,"Do you think the world in general is a more peaceful place to live in than it was five years ago, is it less peaceful, or is it about the same?","Here are some questions about international relations Do you think the world in general is a more peaceful place to live in than it was five years ago, is it less peaceful or is it about the same?","""1"" = ""More peaceful"", ""2"" = ""Less peaceful"", ""3"" = ""About the same"", ""99"" = ""DK/NA""",1=1; 2=-1; 3=0; 99=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc2008-E-2008-2_F1.dta,env_intd_027,q39,intd,Foreign Policy and Identity,World more/less peaceful than 5 yrs,"Do you think the world in general is a more peaceful place to live in than it was five years ago, is it less peaceful, or is it about the same?","Here are some questions about international relations Do you think the world in general is a more peaceful place to live in than it was five years ago, is it less peaceful or is it about the same?","""1"" = ""More peaceful"", ""2"" = ""Less peaceful"", ""3"" = ""About the same"", ""99"" = ""DK/NA""",1=1; 2=-1; 3=0; 99=9999  [-1/0/1],,,value_map,-1/0/1/9999
cora-efc1985-E-1985-3_F1.dta,env_soim_010,q75,soim,"Social Issues, Rights and Justice",Abortion: any woman who wants one,Every woman who wants to have an abortion should be able to have one.,Abortion is a subject that has been widely debated recently. Do you agree or disagree with the following opinion: Every woman who wants to have an abortion should be able to have one?,"""1"" = ""agree"", ""2"" = ""disagree"", ""8"" = ""refuse"", ""9"" = ""don't know/no answer""",1=1; 2=0; 8=9999; 9=9999  [0/1],,,value_map,0/1/9999
cora-efc1988-E-1988-2_F1.dta,env_soim_010,q81a,soim,"Social Issues, Rights and Justice",Abortion: any woman who wants one,Every woman who wants to have an abortion should be able to have one.,Do you agree or disagree with each of the following statements? Every woman who wants to have an abortion should be able to have one,"""1"" = ""Agree"", ""2"" = ""Disagree"", ""3"" = ""Depends"", ""4"" = ""DK/NA""",1=1; 2=0; 3=0; 4=9999  [0/1],,,value_map,0/1/9999
cora-efc1989-E-1989-2_F1.dta,env_soim_010,q87a,soim,"Social Issues, Rights and Justice",Abortion: any woman who wants one,Every woman who wants to have an abortion should be able to have one.,Do you agree or disagree with each of the following statements: every woman who wants to have an abortion should be able to have one?,"""1"" = ""agree"", ""2"" = ""disagree"", ""3"" = ""DK/NA""",1=1; 2=0; 3=9999  [0/1],,,value_map,0/1/9999
cora-efc1989-E-1989-4_F1.dta,env_soim_010,q106a,soim,"Social Issues, Rights and Justice",Abortion: any woman who wants one,Every woman who wants to have an abortion should be able to have one.,Do you agree or disagree with each of the following statements: every woman who wants to have an abortion should be able to have one?,"""1"" = ""Agree"", ""2"" = ""Disagree"", ""3"" = ""DK/NA""",1=1; 2=0; 3=9999  [0/1],,,value_map,0/1/9999
cora-efc1990-E-1990-2_F1.dta,env_soim_010,q96,soim,"Social Issues, Rights and Justice",Abortion: any woman who wants one,Every woman who wants to have an abortion should be able to have one.,"Do you agree or disagree with the following statement: ""Every woman who wants to have an abortion should be able to have one?""","""1"" = ""Agree"", ""2"" = ""Disagree"", ""3"" = ""DK/NA""",1=1; 2=0; 3=9999  [0/1],,,value_map,0/1/9999
